X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1048;612;0.5459022;0.5671437;0.5400512;0.6338522;381.5;0.2068091;False;2025/10/25 16:31:02:202;1761381062202;;
1026;613;0.5345152;0.5676183;0.4598609;0.6030263;380.5;0.2090316;False;2025/10/25 16:31:02:233;1761381062233;;
1009;613;0.5259081;0.5680231;0.4600227;0.6030468;379.7;0.209094;False;2025/10/25 16:31:02:263;1761381062263;;
972;617;0.5062914;0.5716071;0.4076388;0.6428304;378.6;0.2171602;False;2025/10/25 16:31:02:292;1761381062292;;
943;617;0.4913278;0.5716898;0.3983863;0.6044885;377.7;0.2169655;False;2025/10/25 16:31:02:316;1761381062316;;
946;617;0.4927091;0.5717168;0.5140465;0.6016785;377.5;0.2057235;False;2025/10/25 16:31:02:353;1761381062353;;
947;617;0.4936021;0.5717356;0.5140542;0.6016908;377.4;0.2056603;False;2025/10/25 16:31:02:383;1761381062383;;
943;615;0.4915466;0.5700175;0.4572266;0.5395417;377.3;0.2064175;False;2025/10/25 16:31:02:407;1761381062407;;
940;614;0.4899586;0.5686817;0.4573306;0.5395922;377.2;0.206396;False;2025/10/25 16:31:02:430;1761381062430;;
938;612;0.4886043;0.5675391;0.4573472;0.5396006;377.2;0.2063926;False;2025/10/25 16:31:02:453;1761381062453;;
889;612;0.4633237;0.5670773;0.347363;0.5505227;377.4;0.2124354;False;2025/10/25 16:31:02:478;1761381062478;;
852;602;0.4440614;0.5581689;0.349249;0.4725519;377.5;0.2124463;False;2025/10/25 16:31:02:505;1761381062505;;
840;603;0.4377458;0.5587372;0.3787512;0.5855454;377.6;0.2124687;False;2025/10/25 16:31:02:529;1761381062529;;
803;592;0.4186579;0.5483157;0.3186223;0.4484495;376.0;0.2074496;False;2025/10/25 16:31:02:553;1761381062553;;
777;583;0.4051493;0.5404564;0.3186503;0.4484609;374.5;0.2074167;False;2025/10/25 16:31:02:576;1761381062576;;
757;576;0.39458;0.5339461;0.3186533;0.4484624;373.1;0.2074126;False;2025/10/25 16:31:02:598;1761381062598;;
747;577;0.3891048;0.534393;0.3343537;0.5528531;373.4;0.2131977;False;2025/10/25 16:31:02:622;1761381062622;;
739;573;0.3850625;0.5308058;0.3402003;0.4707806;373.7;0.2131302;False;2025/10/25 16:31:02:651;1761381062651;;
735;578;0.3832274;0.5358595;0.3526116;0.5952754;374.0;0.2133656;False;2025/10/25 16:31:02:682;1761381062682;;
741;563;0.3860809;0.521881;0.4229503;0.4061684;375.0;0.2123111;False;2025/10/25 16:31:02:709;1761381062709;;
746;549;0.3887878;0.5091065;0.4229265;0.4060477;375.9;0.212338;False;2025/10/25 16:31:02:741;1761381062741;;
743;549;0.3873289;0.5088848;0.3592739;0.4864826;375.5;0.1982383;False;2025/10/25 16:31:02:765;1761381062765;;
740;549;0.3856867;0.5086213;0.3592792;0.4864681;375.1;0.198265;False;2025/10/25 16:31:02:803;1761381062803;;
738;526;0.384808;0.4871345;0.3620706;0.3538319;376.0;0.2018028;False;2025/10/25 16:31:02:837;1761381062837;;
736;510;0.3833565;0.4723417;0.3524393;0.3521226;376.7;0.2017327;False;2025/10/25 16:31:02:866;1761381062866;;
722;512;0.3760867;0.4749401;0.3118674;0.5149457;376.9;0.2051294;False;2025/10/25 16:31:02:894;1761381062894;;
714;518;0.3718845;0.4796898;0.3178144;0.5422915;377.1;0.2051706;False;2025/10/25 16:31:02:919;1761381062919;;
713;507;0.371801;0.4695458;0.3549158;0.3635923;379.4;0.2064446;False;2025/10/25 16:31:02:942;1761381062942;;
710;500;0.3700846;0.4638243;0.3309974;0.3825544;381.5;0.2064191;False;2025/10/25 16:31:02:968;1761381062968;;
710;497;0.3699417;0.4604962;0.3610431;0.4026189;383.3;0.2064987;False;2025/10/25 16:31:03:4;1761381063004;;
704;521;0.3667336;0.483289;0.3211376;0.6035252;381.8;0.203265;False;2025/10/25 16:31:03:36;1761381063036;;
700;533;0.3649019;0.4939722;0.324977;0.58245;380.4;0.2032152;False;2025/10/25 16:31:03:66;1761381063066;;
697;535;0.3630495;0.4959063;0.3257447;0.5281708;381.8;0.2025892;False;2025/10/25 16:31:03:107;1761381063107;;
696;535;0.3627336;0.49556;0.3347257;0.4754452;383.0;0.2026812;False;2025/10/25 16:31:03:131;1761381063131;;
696;541;0.3626293;0.5009542;0.338833;0.5613735;382.8;0.2132835;False;2025/10/25 16:31:03:168;1761381063168;;
696;543;0.3625923;0.5028418;0.3395111;0.5472214;382.6;0.2131675;False;2025/10/25 16:31:03:196;1761381063196;;
688;534;0.3584822;0.495187;0.3006546;0.4156912;383.1;0.2006403;False;2025/10/25 16:31:03:224;1761381063224;;
686;505;0.3573731;0.4677893;0.3168041;0.3046541;383.6;0.2004036;False;2025/10/25 16:31:03:248;1761381063248;;
685;485;0.3571934;0.4498762;0.3517233;0.3222249;383.7;0.225989;False;2025/10/25 16:31:03:273;1761381063273;;
685;471;0.3570531;0.4370344;0.3516888;0.3223056;383.7;0.2259622;False;2025/10/25 16:31:03:296;1761381063296;;
685;460;0.3569318;0.4267568;0.3516621;0.3223678;383.8;0.2259417;False;2025/10/25 16:31:03:319;1761381063319;;
667;449;0.3476743;0.4164587;0.2761999;0.3243765;383.5;0.2140078;False;2025/10/25 16:31:03:352;1761381063352;;
652;456;0.3400173;0.4223379;0.2675772;0.4910794;383.2;0.2141412;False;2025/10/25 16:31:03:379;1761381063379;;
644;448;0.3359362;0.4149061;0.2762073;0.3243923;383.0;0.2139696;False;2025/10/25 16:31:03:403;1761381063403;;
643;445;0.3349819;0.4125385;0.2997314;0.3616807;382.9;0.2124575;False;2025/10/25 16:31:03:434;1761381063434;;
642;445;0.3347992;0.4125741;0.3174054;0.41469;382.8;0.2125432;False;2025/10/25 16:31:03:460;1761381063460;;
636;439;0.3317038;0.4070918;0.2800059;0.3309799;383.3;0.2140553;False;2025/10/25 16:31:03:489;1761381063489;;
631;434;0.328664;0.4024825;0.275751;0.3285328;383.8;0.2140436;False;2025/10/25 16:31:03:517;1761381063517;;
635;445;0.3312419;0.4121319;0.3559946;0.4913622;383.4;0.2049567;False;2025/10/25 16:31:03:548;1761381063548;;
639;452;0.333094;0.4189754;0.3559999;0.4913635;383.0;0.2049586;False;2025/10/25 16:31:03:575;1761381063575;;
639;375;0.3329476;0.3475668;0.3239025;0.1595019;381.3;0.2084433;False;2025/10/25 16:31:03:621;1761381063621;;
639;346;0.3328393;0.3209039;0.3152607;0.1602315;379.8;0.2086995;False;2025/10/25 16:31:03:644;1761381063644;;
638;314;0.3327908;0.2914012;0.3301401;0.1293546;378.5;0.2052672;False;2025/10/25 16:31:03:668;1761381063668;;
638;291;0.3327506;0.269925;0.3301375;0.1293883;377.3;0.20525;False;2025/10/25 16:31:03:692;1761381063692;;
640;272;0.3334008;0.252546;0.3470348;0.1379939;376.2;0.2053176;False;2025/10/25 16:31:03:721;1761381063721;;
642;272;0.3347141;0.2525616;0.3574974;0.2562798;377.0;0.2152121;False;2025/10/25 16:31:03:748;1761381063748;;
643;274;0.3350686;0.2545133;0.3475414;0.3031646;377.7;0.2152854;False;2025/10/25 16:31:03:773;1761381063773;;
645;274;0.3362468;0.2540044;0.3606722;0.2361358;378.4;0.215026;False;2025/10/25 16:31:03:800;1761381063800;;
648;363;0.3376638;0.3362979;0.3648212;0.5831986;377.3;0.2122335;False;2025/10/25 16:31:03:829;1761381063829;;
652;403;0.34006;0.3740407;0.3807905;0.5581573;376.4;0.2120681;False;2025/10/25 16:31:03:851;1761381063851;;
651;396;0.3393838;0.3666773;0.321967;0.2631211;377.0;0.2058226;False;2025/10/25 16:31:03:875;1761381063875;;
650;389;0.338849;0.3610263;0.3219346;0.263175;377.6;0.2058046;False;2025/10/25 16:31:03:898;1761381063898;;
649;383;0.3382969;0.3553506;0.3219312;0.2631809;378.1;0.2058027;False;2025/10/25 16:31:03:927;1761381063927;;
648;397;0.3376549;0.3684359;0.3213211;0.4414972;378.0;0.221889;False;2025/10/25 16:31:03:968;1761381063968;;
