X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
2549;606;1.328114;0.5616502;1.513383;0.5550225;413.9;0.2157869;True;2025/10/25 16:37:21:406;1761381441406;Offscreen;
2626;606;1.368109;0.5616214;1.513283;0.5550143;414.1;0.2157917;True;2025/10/25 16:37:21:430;1761381441430;Offscreen;
2629;606;1.369338;0.5614469;1.394152;0.5427601;413.7;0.2359452;True;2025/10/25 16:37:21:461;1761381441461;Offscreen;
2636;606;1.373407;0.561424;1.417429;0.5484248;413.4;0.2361587;True;2025/10/25 16:37:21:495;1761381441495;Offscreen;
2599;606;1.353768;0.5613926;1.260333;0.5533202;414.1;0.223386;True;2025/10/25 16:37:21:521;1761381441521;Offscreen;
2571;606;1.339315;0.561365;1.260397;0.5533341;423.3;0.2233506;True;2025/10/25 16:37:21:549;1761381441549;Offscreen;
2552;606;1.329235;0.5613429;1.260398;0.5533347;431.6;0.223349;True;2025/10/25 16:37:21:574;1761381441574;Offscreen;
2503;605;1.303673;0.5609468;1.198409;0.5354627;436.9;0.2234475;True;2025/10/25 16:37:21:601;1761381441601;Offscreen;
2471;605;1.287026;0.5606434;1.198476;0.5354721;441.7;0.223425;True;2025/10/25 16:37:21:626;1761381441626;Offscreen;
2435;605;1.268635;0.5604999;1.18004;0.5399167;448.8;0.2176209;True;2025/10/25 16:37:21:652;1761381441652;Offscreen;
2411;605;1.255744;0.5603829;1.179932;0.5399258;455.3;0.2175862;True;2025/10/25 16:37:21:678;1761381441678;Offscreen;
2392;605;1.246013;0.5602813;1.180018;0.5399186;461.1;0.2176138;True;2025/10/25 16:37:21:704;1761381441704;Offscreen;
2536;604;1.320846;0.5600262;1.501179;0.5342071;464.7;0.2126302;True;2025/10/25 16:37:21:729;1761381441729;Offscreen;
2622;604;1.366002;0.5597942;1.501159;0.5333266;468.0;0.2126125;True;2025/10/25 16:37:21:754;1761381441754;Offscreen;
2615;604;1.36198;0.5597144;1.28777;0.5517795;471.4;0.221522;True;2025/10/25 16:37:21:780;1761381441780;Offscreen;
2582;604;1.345183;0.5597078;1.228771;0.5429081;474.4;0.2215016;True;2025/10/25 16:37:21:806;1761381441806;Offscreen;
2554;604;1.330544;0.5597006;1.228711;0.5429012;477.2;0.2215157;True;2025/10/25 16:37:21:837;1761381441837;Offscreen;
2338;603;1.217802;0.5583555;1.011472;0.5150517;480.0;0.2110334;True;2025/10/25 16:37:21:868;1761381441868;Offscreen;
2241;601;1.167221;0.5568723;1.038207;0.5093837;482.5;0.2108087;True;2025/10/25 16:37:21:897;1761381441897;Offscreen;
2256;600;1.175014;0.5563275;1.258213;0.5208343;485.5;0.2119245;True;2025/10/25 16:37:21:930;1761381441930;Offscreen;
2257;600;1.175821;0.5559443;1.20118;0.5202882;488.3;0.2117707;True;2025/10/25 16:37:21:955;1761381441955;Offscreen;
2258;600;1.176515;0.5556088;1.201285;0.5203136;490.8;0.2117264;True;2025/10/25 16:37:21:980;1761381441980;Offscreen;
2285;600;1.190222;0.5560219;1.292684;0.5670596;491.5;0.2252216;True;2025/10/25 16:37:22:7;1761381442007;Offscreen;
2290;600;1.193004;0.5559849;1.254114;0.5539699;492.2;0.2251682;True;2025/10/25 16:37:22:33;1761381442033;Offscreen;
2290;600;1.193168;0.5559436;1.232618;0.5351076;495.2;0.2284571;True;2025/10/25 16:37:22:59;1761381442059;Offscreen;
2287;600;1.191486;0.5557473;1.173638;0.5289668;497.9;0.2284287;True;2025/10/25 16:37:22:85;1761381442085;Offscreen;
2285;600;1.190156;0.5555802;1.173597;0.5289595;500.4;0.2284323;True;2025/10/25 16:37:22:109;1761381442109;Offscreen;
2434;600;1.268171;0.5556446;1.452638;0.5583388;501.5;0.2270608;True;2025/10/25 16:37:22:137;1761381442137;Offscreen;
2558;600;1.332747;0.5557466;1.474004;0.5598093;502.6;0.2271753;True;2025/10/25 16:37:22:169;1761381442169;Offscreen;
2757;600;1.436326;0.5561019;1.616019;0.5691662;504.3;0.2258599;True;2025/10/25 16:37:22:197;1761381442197;Offscreen;
2870;600;1.494968;0.5563949;1.616147;0.5691985;505.9;0.2258087;True;2025/10/25 16:37:22:224;1761381442224;Offscreen;
2774;600;1.445286;0.5564615;1.236915;0.5618896;505.4;0.2218293;True;2025/10/25 16:37:22:249;1761381442249;Offscreen;
2708;601;1.410506;0.5565176;1.237116;0.5619153;504.9;0.2217433;True;2025/10/25 16:37:22:275;1761381442275;Offscreen;
2657;601;1.384223;0.556567;1.23704;0.5619057;504.5;0.2217752;True;2025/10/25 16:37:22:302;1761381442302;Offscreen;
2655;601;1.382877;0.5564934;1.346215;0.5466401;505.0;0.2185494;True;2025/10/25 16:37:22:330;1761381442330;Offscreen;
2653;600;1.381829;0.556435;1.346262;0.5466599;505.5;0.2185142;True;2025/10/25 16:37:22:355;1761381442355;Offscreen;
2651;600;1.38094;0.5563843;1.34627;0.5466633;505.9;0.2185083;True;2025/10/25 16:37:22:382;1761381442382;Offscreen;
2659;601;1.385327;0.5565562;1.415215;0.5671384;506.1;0.2334715;True;2025/10/25 16:37:22:409;1761381442409;Offscreen;
2666;601;1.388554;0.5566949;1.415547;0.5671739;506.3;0.2334441;True;2025/10/25 16:37:22:436;1761381442436;Offscreen;
2665;600;1.388174;0.5559216;1.379573;0.5283419;505.6;0.2181708;True;2025/10/25 16:37:22:464;1761381442464;Offscreen;
2664;599;1.387858;0.5552671;1.379628;0.5283522;505.0;0.218159;True;2025/10/25 16:37:22:493;1761381442493;Offscreen;
2664;599;1.387951;0.5552734;1.389619;0.5559373;504.7;0.2221625;True;2025/10/25 16:37:22:525;1761381442525;Offscreen;
2664;599;1.38802;0.5552783;1.389576;0.5559285;504.4;0.2221728;True;2025/10/25 16:37:22:555;1761381442555;Offscreen;
2617;599;1.363528;0.5552351;1.256898;0.5462303;505.3;0.2212255;True;2025/10/25 16:37:22:587;1761381442587;Offscreen;
2586;599;1.347028;0.5552006;1.256897;0.5462309;506.2;0.2212212;True;2025/10/25 16:37:22:618;1761381442618;Offscreen;
2530;599;1.318001;0.5548121;1.207963;0.5334702;505.3;0.2219628;True;2025/10/25 16:37:22:651;1761381442651;Offscreen;
2494;598;1.299226;0.5545128;1.207996;0.5334783;504.6;0.2219518;True;2025/10/25 16:37:22:680;1761381442680;Offscreen;
2460;598;1.281567;0.5541683;1.208011;0.5334823;503.9;0.2219464;True;2025/10/25 16:37:22:727;1761381442727;Offscreen;
2441;598;1.271802;0.5541328;1.198574;0.5470494;503.5;0.2264201;True;2025/10/25 16:37:22:753;1761381442753;Offscreen;
2418;598;1.259405;0.5539412;1.181298;0.5337469;503.0;0.2261538;True;2025/10/25 16:37:22:782;1761381442782;Offscreen;
2403;598;1.251601;0.5539268;1.191477;0.540536;502.4;0.2182842;True;2025/10/25 16:37:22:815;1761381442815;Offscreen;
2381;598;1.240143;0.5538054;1.159487;0.5346943;501.9;0.2182809;True;2025/10/25 16:37:22:841;1761381442841;Offscreen;
2357;598;1.227771;0.5540441;1.144485;0.5642577;503.5;0.2150423;True;2025/10/25 16:37:22:867;1761381442867;Offscreen;
2340;598;1.218859;0.5542346;1.144668;0.5642719;504.9;0.2150126;True;2025/10/25 16:37:22:892;1761381442892;Offscreen;
2306;598;1.201416;0.5543421;1.104451;0.5615703;505.2;0.2117908;True;2025/10/25 16:37:22:918;1761381442918;Offscreen;
2283;598;1.189108;0.5544282;1.104519;0.5615746;505.4;0.2117881;True;2025/10/25 16:37:22:944;1761381442944;Offscreen;
2259;598;1.176669;0.5544765;1.094192;0.559703;505.6;0.2117976;True;2025/10/25 16:37:22:970;1761381442970;Offscreen;
2239;598;1.166421;0.5544256;1.090998;0.5458032;505.9;0.209992;True;2025/10/25 16:37:22:997;1761381442997;Offscreen;
2225;598;1.159105;0.5543855;1.091042;0.5458119;506.2;0.2099791;True;2025/10/25 16:37:23:22;1761381443022;Offscreen;
2166;598;1.128628;0.5539455;1.004781;0.5306438;507.9;0.2214913;True;2025/10/25 16:37:23:47;1761381443047;Offscreen;
2125;597;1.10728;0.5535787;1.004837;0.5306584;509.5;0.2214619;True;2025/10/25 16:37:23:73;1761381443073;Offscreen;
2096;597;1.092054;0.553275;1.004793;0.5306468;510.9;0.2214853;True;2025/10/25 16:37:23:98;1761381443098;Offscreen;
2097;597;1.092213;0.5533426;1.104399;0.5579687;510.8;0.22216;True;2025/10/25 16:37:23:125;1761381443125;Offscreen;
2097;597;1.092344;0.5533971;1.104526;0.5579767;510.8;0.2221548;True;2025/10/25 16:37:23:149;1761381443149;Offscreen;
2097;597;1.092458;0.553444;1.10456;0.5579787;510.8;0.2221534;True;2025/10/25 16:37:23:174;1761381443174;Offscreen;
2149;597;1.119577;0.5535364;1.234644;0.560966;512.7;0.2147747;True;2025/10/25 16:37:23:202;1761381443202;Offscreen;
2186;597;1.138614;0.5536134;1.234508;0.5609508;514.3;0.2147798;True;2025/10/25 16:37:23:227;1761381443227;Offscreen;
2181;597;1.136405;0.5536397;1.101264;0.557808;514.5;0.205703;True;2025/10/25 16:37:23:256;1761381443256;Offscreen;
2178;597;1.134818;0.5536599;1.101414;0.5578185;514.7;0.2056708;True;2025/10/25 16:37:23:281;1761381443281;Offscreen;
2176;597;1.133466;0.5536777;1.101411;0.5578183;514.8;0.2056718;True;2025/10/25 16:37:23:307;1761381443307;Offscreen;
2164;597;1.127378;0.5536788;1.066778;0.5548108;514.4;0.2183294;True;2025/10/25 16:37:23:334;1761381443334;Offscreen;
2160;597;1.125204;0.5536835;1.083065;0.5561007;514.0;0.2183091;True;2025/10/25 16:37:23:359;1761381443359;Offscreen;
2164;597;1.127109;0.5536609;1.153025;0.5492573;514.0;0.205816;True;2025/10/25 16:37:23:386;1761381443386;Offscreen;
2166;597;1.128589;0.5536422;1.153024;0.5492573;514.1;0.2058156;True;2025/10/25 16:37:23:411;1761381443411;Offscreen;
2169;597;1.129815;0.5536258;1.153;0.54926;514.1;0.205808;True;2025/10/25 16:37:23:437;1761381443437;Offscreen;
2268;598;1.181465;0.5537227;1.328838;0.5630504;512.5;0.2083329;True;2025/10/25 16:37:23:463;1761381443463;Offscreen;
2331;598;1.21412;0.5538011;1.328903;0.5630662;511.0;0.2083098;True;2025/10/25 16:37:23:489;1761381443489;Offscreen;
2374;598;1.236892;0.553869;1.328927;0.563072;509.7;0.2083011;True;2025/10/25 16:37:23:514;1761381443514;Offscreen;
2103;598;1.095767;0.5538247;0.8614091;0.5483778;509.9;0.1991436;True;2025/10/25 16:37:23:540;1761381443540;Offscreen;
1958;598;1.020188;0.5537897;0.8614062;0.5483775;510.0;0.1991466;True;2025/10/25 16:37:23:566;1761381443566;Offscreen;
1957;598;1.01951;0.5537617;1.015363;0.5487058;508.6;0.2111074;True;2025/10/25 16:37:23:593;1761381443593;Offscreen;
1956;598;1.019025;0.553739;1.015378;0.5487137;507.4;0.211092;True;2025/10/25 16:37:23:619;1761381443619;Offscreen;
1955;598;1.018637;0.5537186;1.015361;0.5487054;506.3;0.2111079;True;2025/10/25 16:37:23:644;1761381443644;Offscreen;
1972;598;1.027269;0.5537781;1.125677;0.5607557;505.3;0.1951781;True;2025/10/25 16:37:23:670;1761381443670;Offscreen;
1987;598;1.03503;0.5537977;1.13106;0.5581249;504.4;0.1951627;True;2025/10/25 16:37:23:697;1761381443697;Offscreen;
1987;598;1.035282;0.5538598;1.038144;0.5619105;504.4;0.2139587;True;2025/10/25 16:37:23:723;1761381443723;Offscreen;
1988;598;1.035483;0.5539114;1.038244;0.5619183;504.4;0.213927;True;2025/10/25 16:37:23:749;1761381443749;Offscreen;
1988;598;1.035648;0.5539563;1.038249;0.5619186;504.4;0.2139253;True;2025/10/25 16:37:23:774;1761381443774;Offscreen;
1986;597;1.034606;0.5528063;1.022227;0.5205272;505.0;0.2097666;True;2025/10/25 16:37:23:800;1761381443800;Offscreen;
1984;596;1.033844;0.5519088;1.022494;0.5205534;505.5;0.2097753;True;2025/10/25 16:37:23:825;1761381443825;Offscreen;
1983;595;1.033199;0.5511296;1.022434;0.5205476;505.9;0.2097733;True;2025/10/25 16:37:23:852;1761381443852;Offscreen;
1981;595;1.032017;0.5511165;1.014551;0.5465205;505.2;0.2083176;True;2025/10/25 16:37:23:878;1761381443878;Offscreen;
1979;595;1.03111;0.5511057;1.014614;0.5465286;504.5;0.2083134;True;2025/10/25 16:37:23:904;1761381443904;Offscreen;
2228;595;1.160531;0.5516465;1.379983;0.5717093;505.0;0.2151092;True;2025/10/25 16:37:23:931;1761381443931;Offscreen;
2363;596;1.230886;0.5520705;1.380017;0.5717144;505.4;0.2150894;True;2025/10/25 16:37:23:955;1761381443955;Offscreen;
2448;596;1.275;0.5524414;1.379997;0.5717115;505.8;0.2151004;True;2025/10/25 16:37:23:981;1761381443981;Offscreen;
2438;596;1.270188;0.5525776;1.215788;0.5651389;508.3;0.2077736;True;2025/10/25 16:37:24:9;1761381444009;Offscreen;
2434;596;1.26813;0.5526936;1.252461;0.565531;510.5;0.2077695;True;2025/10/25 16:37:24:34;1761381444034;Offscreen;
2444;596;1.273427;0.552698;1.299688;0.5562069;511.9;0.1854936;True;2025/10/25 16:37:24:61;1761381444061;Offscreen;
2451;596;1.277059;0.5527015;1.299776;0.5562161;513.2;0.1854943;True;2025/10/25 16:37:24:85;1761381444085;Offscreen;
2457;596;1.279897;0.5527046;1.300013;0.5562372;514.3;0.1854955;True;2025/10/25 16:37:24:110;1761381444110;Offscreen;
2502;597;1.303311;0.5531145;1.38032;0.5742668;515.4;0.2091382;True;2025/10/25 16:37:24:142;1761381444142;Offscreen;
2510;597;1.307685;0.5535659;1.334929;0.577288;516.3;0.2091757;True;2025/10/25 16:37:24:171;1761381444171;Offscreen;
2509;597;1.306883;0.5535555;1.288427;0.5525427;517.5;0.2054222;True;2025/10/25 16:37:24:199;1761381444199;Offscreen;
2508;597;1.306651;0.5535645;1.271819;0.5552258;518.5;0.2054096;True;2025/10/25 16:37:24:223;1761381444223;Offscreen;
2508;597;1.306436;0.5535727;1.271963;0.5552489;519.5;0.2053966;True;2025/10/25 16:37:24:249;1761381444249;Offscreen;
2507;597;1.305845;0.5536612;1.290306;0.5664037;519.7;0.2152674;True;2025/10/25 16:37:24:277;1761381444277;Offscreen;
2506;598;1.30537;0.5537345;1.29033;0.5664079;519.8;0.2152476;True;2025/10/25 16:37:24:302;1761381444302;Offscreen;
2505;598;1.30502;0.5538539;1.298876;0.5677439;519.8;0.1923753;True;2025/10/25 16:37:24:340;1761381444340;Offscreen;
2506;598;1.30522;0.5539197;1.309369;0.5677407;519.7;0.1923311;True;2025/10/25 16:37:24:366;1761381444366;Offscreen;
2514;597;1.309494;0.5534651;1.348333;0.5360291;521.8;0.2071184;True;2025/10/25 16:37:24:391;1761381444391;Offscreen;
2520;597;1.312765;0.5530934;1.348338;0.5360352;523.6;0.2071067;True;2025/10/25 16:37:24:416;1761381444416;Offscreen;
2525;596;1.31543;0.5527713;1.34833;0.5360254;525.3;0.2071254;True;2025/10/25 16:37:24:442;1761381444442;Offscreen;
2343;596;1.220448;0.5526568;1.024838;0.5422765;524.0;0.196626;True;2025/10/25 16:37:24:469;1761381444469;Offscreen;
2237;596;1.165165;0.5525649;1.024964;0.5422975;522.9;0.1966174;True;2025/10/25 16:37:24:493;1761381444493;Offscreen;
2103;596;1.095484;0.5524226;0.9538979;0.5395702;525.6;0.1775549;True;2025/10/25 16:37:24:520;1761381444520;Offscreen;
1989;596;1.036172;0.5522234;0.9095511;0.5359677;528.1;0.1775403;True;2025/10/25 16:37:24:545;1761381444545;Offscreen;
1919;596;0.9999214;0.5520543;0.9095505;0.535968;530.4;0.1775402;True;2025/10/25 16:37:24:570;1761381444570;;
1925;596;1.002991;0.5519154;1.132804;0.5373054;529.3;0.2008461;True;2025/10/25 16:37:24:601;1761381444601;Offscreen;
1963;595;1.022727;0.5517856;1.184745;0.5367001;528.3;0.2009747;True;2025/10/25 16:37:24:633;1761381444633;Offscreen;
1953;595;1.017263;0.551774;0.9946811;0.5420204;532.2;0.1951857;True;2025/10/25 16:37:24:660;1761381444660;Offscreen;
1946;595;1.013643;0.551765;0.9946878;0.5420653;535.8;0.19514;True;2025/10/25 16:37:24:685;1761381444685;Offscreen;
1941;595;1.010947;0.5517572;0.9946892;0.542071;539.0;0.1951343;True;2025/10/25 16:37:24:709;1761381444709;Offscreen;
1922;595;1.001209;0.5517418;0.956152;0.5494141;536.2;0.1860601;True;2025/10/25 16:37:24:735;1761381444735;Offscreen;
1909;595;0.9943391;0.5517291;0.9561823;0.5494153;533.7;0.1860559;True;2025/10/25 16:37:24:760;1761381444760;;
1899;595;0.9891846;0.5517181;0.9561527;0.549414;531.4;0.18606;True;2025/10/25 16:37:24:785;1761381444785;;
1871;594;0.9745888;0.5506161;0.9131473;0.5157872;531.0;0.1904928;True;2025/10/25 16:37:24:816;1761381444816;;
1818;593;0.9469223;0.5493422;0.8579895;0.5105878;530.7;0.1904985;True;2025/10/25 16:37:24:846;1761381444846;;
1706;590;0.888582;0.5471176;0.7505114;0.493573;531.9;0.1861757;True;2025/10/25 16:37:24:873;1761381444873;;
1639;589;0.8539261;0.5453991;0.7511038;0.4936345;533.0;0.1861888;True;2025/10/25 16:37:24:898;1761381444898;;
1636;588;0.8523929;0.5450944;0.8421657;0.5145535;531.8;0.197243;True;2025/10/25 16:37:24:924;1761381444924;;
1634;588;0.851303;0.5448465;0.8424301;0.5145862;530.7;0.197234;True;2025/10/25 16:37:24:949;1761381444949;;
1632;588;0.8504198;0.5446269;0.8423325;0.5145742;529.7;0.1972372;True;2025/10/25 16:37:24:976;1761381444976;;
1433;586;0.7465284;0.5432383;0.5678107;0.4931923;529.9;0.1974716;True;2025/10/25 16:37:25:2;1761381445002;;
1336;585;0.6960633;0.5422716;0.5816729;0.495032;530.1;0.1974426;True;2025/10/25 16:37:25:28;1761381445028;;
1276;584;0.6648557;0.5414626;0.5816717;0.4950302;530.3;0.1974449;True;2025/10/25 16:37:25:53;1761381445053;;
1260;583;0.6564871;0.5401079;0.6251885;0.4856591;530.1;0.1871457;True;2025/10/25 16:37:25:78;1761381445078;;
1249;582;0.6507852;0.5390021;0.6251799;0.4856671;529.9;0.1871362;True;2025/10/25 16:37:25:104;1761381445104;;
1252;581;0.6523641;0.5385425;0.6642763;0.4942013;527.9;0.1856814;True;2025/10/25 16:37:25:130;1761381445130;;
1256;581;0.6542506;0.5381246;0.6752164;0.4932598;526.1;0.1856672;True;2025/10/25 16:37:25:156;1761381445156;;
1259;580;0.6559802;0.5377094;0.675208;0.493258;524.5;0.1856681;True;2025/10/25 16:37:25:185;1761381445185;;
1260;580;0.656481;0.5375607;0.7107539;0.5044308;526.7;0.1848108;True;2025/10/25 16:37:25:216;1761381445216;;
1256;580;0.6545002;0.5372704;0.6379942;0.4937581;528.6;0.1847386;True;2025/10/25 16:37:25:240;1761381445240;;
1296;579;0.6753708;0.5370206;0.8015679;0.5094972;530.9;0.1725646;True;2025/10/25 16:37:25:265;1761381445265;;
1325;579;0.6901603;0.5368211;0.8015629;0.5094982;532.9;0.1725596;True;2025/10/25 16:37:25:290;1761381445290;;
1322;579;0.6887244;0.5365865;0.673912;0.5122116;534.1;0.1793388;True;2025/10/25 16:37:25:317;1761381445317;;
1320;579;0.6875807;0.5363801;0.6741495;0.5122325;535.3;0.1793614;True;2025/10/25 16:37:25:344;1761381445344;;
1320;579;0.6878116;0.5361481;0.7088391;0.5148135;536.3;0.1792735;True;2025/10/25 16:37:25:376;1761381445376;;
1391;578;0.7249;0.5360907;0.8664415;0.5339027;537.5;0.1972225;True;2025/10/25 16:37:25:402;1761381445402;;
1466;578;0.7639816;0.5359665;0.904874;0.5284584;538.5;0.1974345;True;2025/10/25 16:37:25:428;1761381445428;;
1520;578;0.7918906;0.5358572;0.9047976;0.5284522;539.5;0.1974223;True;2025/10/25 16:37:25:453;1761381445453;;
1493;578;0.7776951;0.5356232;0.6889317;0.5071604;541.2;0.1900454;True;2025/10/25 16:37:25:481;1761381445481;;
1474;578;0.7677423;0.5354382;0.6891971;0.5071773;542.7;0.1901103;True;2025/10/25 16:37:25:507;1761381445507;;
1751;578;0.9119999;0.5353475;1.13104;0.5182949;544.9;0.1960706;True;2025/10/25 16:37:25:533;1761381445533;;
1895;578;0.9874747;0.5352752;1.131631;0.5183216;546.9;0.1962253;True;2025/10/25 16:37:25:558;1761381445558;;
1966;577;1.02426;0.5351765;1.109867;0.5226243;548.7;0.1962523;True;2025/10/25 16:37:25:584;1761381445584;Offscreen;
2101;580;1.094636;0.5372071;1.214508;0.5723943;549.4;0.194097;True;2025/10/25 16:37:25:612;1761381445612;Offscreen;
2225;581;1.159108;0.5387529;1.273736;0.572553;550.0;0.1941062;True;2025/10/25 16:37:25:637;1761381445637;Offscreen;
2414;582;1.257399;0.5392054;1.394374;0.556784;551.1;0.1961195;True;2025/10/25 16:37:25:664;1761381445664;Offscreen;
2641;582;1.375601;0.5395786;1.524994;0.5572368;552.2;0.1961914;True;2025/10/25 16:37:25:689;1761381445689;Offscreen;
2757;583;1.436361;0.5398968;1.524744;0.5572185;553.2;0.1961571;True;2025/10/25 16:37:25:714;1761381445714;Offscreen;
2771;583;1.443599;0.5398688;1.457722;0.5348361;553.6;0.2133672;True;2025/10/25 16:37:25:742;1761381445742;Offscreen;
2780;583;1.448162;0.5398428;1.457735;0.5348375;553.9;0.2133687;True;2025/10/25 16:37:25:772;1761381445772;Offscreen;
2786;583;1.451352;0.5399408;1.459135;0.5487783;554.2;0.2132912;True;2025/10/25 16:37:25:801;1761381445801;Offscreen;
2623;583;1.366226;0.5400667;1.099149;0.5514522;556.3;0.2117749;True;2025/10/25 16:37:25:829;1761381445829;Offscreen;
2510;583;1.307789;0.5400451;1.091302;0.536158;558.1;0.2117398;True;2025/10/25 16:37:25:854;1761381445854;Offscreen;
2488;583;1.295837;0.5399521;1.176057;0.5309206;558.8;0.1905585;True;2025/10/25 16:37:25:880;1761381445880;Offscreen;
2468;583;1.285786;0.5398675;1.176127;0.5309396;559.4;0.1905501;True;2025/10/25 16:37:25:911;1761381445911;Offscreen;
2464;582;1.28339;0.5393595;1.255076;0.518738;563.8;0.1991663;True;2025/10/25 16:37:25:947;1761381445947;Offscreen;
2461;582;1.281971;0.5391775;1.244249;0.5236383;567.7;0.199196;True;2025/10/25 16:37:25:975;1761381445975;Offscreen;
2164;579;1.127567;0.5364532;0.8747826;0.4819396;569.8;0.1752725;True;2025/10/25 16:37:26:2;1761381446002;Offscreen;
2007;577;1.04563;0.5343857;0.8754104;0.4819768;571.7;0.1754196;True;2025/10/25 16:37:26:26;1761381446026;Offscreen;
2044;577;1.065036;0.5349223;1.212522;0.5519982;574.2;0.1907516;True;2025/10/25 16:37:26:52;1761381446052;Offscreen;
2072;578;1.079405;0.5353508;1.212682;0.5520154;576.5;0.1907712;True;2025/10/25 16:37:26:77;1761381446077;Offscreen;
2094;578;1.090811;0.5357152;1.212633;0.5520101;578.6;0.1907651;True;2025/10/25 16:37:26:103;1761381446103;Offscreen;
2111;578;1.099948;0.536025;1.212634;0.5520102;580.4;0.1907651;True;2025/10/25 16:37:26:129;1761381446129;Offscreen;
2217;580;1.154979;0.5373295;1.340713;0.5722704;576.9;0.1943488;True;2025/10/25 16:37:26:155;1761381446155;Offscreen;
2269;581;1.181837;0.5383558;1.307097;0.5698633;573.7;0.1943079;True;2025/10/25 16:37:26:186;1761381446186;Offscreen;
2269;580;1.182248;0.5372937;1.20399;0.5103638;571.8;0.1883557;True;2025/10/25 16:37:26:217;1761381446217;Offscreen;
2270;579;1.182494;0.5366104;1.204996;0.5104571;570.1;0.1884618;True;2025/10/25 16:37:26:243;1761381446243;Offscreen;
2329;580;1.213243;0.5378433;1.344361;0.5717275;568.4;0.2141763;True;2025/10/25 16:37:26:270;1761381446270;Offscreen;
2371;581;1.235119;0.5387138;1.349006;0.5704118;566.8;0.2142356;True;2025/10/25 16:37:26:294;1761381446294;Offscreen;
2403;582;1.25171;0.5394678;1.349092;0.5704168;565.4;0.2142551;True;2025/10/25 16:37:26:320;1761381446320;Offscreen;
2566;582;1.336923;0.5394735;1.524993;0.5484267;561.5;0.2066276;True;2025/10/25 16:37:26:346;1761381446346;Offscreen;
2602;582;1.355676;0.5395269;1.436889;0.5523173;558.0;0.2068577;True;2025/10/25 16:37:26:372;1761381446372;Offscreen;
2730;581;1.42197;0.5385675;1.571013;0.5120306;558.3;0.2026436;True;2025/10/25 16:37:26:398;1761381446398;Offscreen;
2823;580;1.470525;0.5375666;1.571407;0.5119925;558.6;0.2032026;True;2025/10/25 16:37:26:434;1761381446434;Offscreen;
2999;579;1.562231;0.5364913;1.721974;0.5040336;558.8;0.200739;True;2025/10/25 16:37:26:462;1761381446462;Offscreen;
2977;579;1.550764;0.5363482;1.39802;0.5223852;558.7;0.209173;True;2025/10/25 16:37:26:488;1761381446488;Offscreen;
2951;579;1.537461;0.5362788;1.384015;0.5249717;558.7;0.2097372;True;2025/10/25 16:37:26:514;1761381446514;Offscreen;
2991;578;1.558133;0.535988;1.619816;0.5158165;561.7;0.211481;True;2025/10/25 16:37:26:541;1761381446541;Offscreen;
3011;578;1.568249;0.5357472;1.608621;0.5154921;564.3;0.2123763;True;2025/10/25 16:37:26:566;1761381446566;Offscreen;
3024;578;1.575517;0.5355364;1.608428;0.5154893;566.8;0.2121123;True;2025/10/25 16:37:26:592;1761381446592;Offscreen;
2780;577;1.448278;0.5350689;1.19888;0.5076098;562.9;0.2227015;True;2025/10/25 16:37:26:618;1761381446618;Offscreen;
2640;577;1.375474;0.5346951;1.199211;0.5076239;559.4;0.2227783;True;2025/10/25 16:37:26:643;1761381446643;Offscreen;
2489;577;1.296549;0.5342599;1.13701;0.505415;558.9;0.2237596;True;2025/10/25 16:37:26:671;1761381446671;Offscreen;
2401;576;1.250811;0.5339092;1.13733;0.5054337;558.4;0.2238192;True;2025/10/25 16:37:26:695;1761381446695;Offscreen;
2345;576;1.221614;0.5336109;1.137145;0.505423;558.0;0.2237848;True;2025/10/25 16:37:26:722;1761381446722;Offscreen;
2226;576;1.159696;0.5334814;1.03215;0.5095335;558.5;0.2204364;True;2025/10/25 16:37:26:747;1761381446747;Offscreen;
2157;576;1.123541;0.5333759;1.032431;0.5095547;559.0;0.2205028;True;2025/10/25 16:37:26:773;1761381446773;Offscreen;
2166;575;1.128285;0.5332801;1.163193;0.5230019;558.4;0.2065223;True;2025/10/25 16:37:26:799;1761381446799;Offscreen;
2169;575;1.130155;0.5332301;1.143108;0.5183782;557.9;0.2065493;True;2025/10/25 16:37:26:825;1761381446825;Offscreen;
2172;575;1.131595;0.5331865;1.143064;0.518373;557.5;0.2065429;True;2025/10/25 16:37:26:849;1761381446849;Offscreen;
2189;575;1.140471;0.5330369;1.252334;0.5096505;556.4;0.1979048;True;2025/10/25 16:37:26:878;1761381446878;Offscreen;
2203;575;1.147602;0.5329095;1.252457;0.5096598;555.5;0.1979159;True;2025/10/25 16:37:26:906;1761381446906;Offscreen;
2213;575;1.152893;0.5328085;1.252231;0.5096424;554.7;0.1978953;True;2025/10/25 16:37:26:932;1761381446932;Offscreen;
2254;579;1.174126;0.5365442;1.312793;0.5877731;555.3;0.1943829;True;2025/10/25 16:37:26:958;1761381446958;Offscreen;
2330;582;1.213547;0.5394808;1.381157;0.5887476;555.9;0.1943888;True;2025/10/25 16:37:26:984;1761381446984;Offscreen;
2237;583;1.165576;0.5403306;1.038316;0.5664173;558.9;0.1941902;True;2025/10/25 16:37:27:10;1761381447010;Offscreen;
